,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
285,Cider no yô ni kotoba ga wakiagaru,(2020),"
Animation, Drama, Romance            ",7.0,"
A meeting and romance starts between two people with communication issues - a boy who wears headphones and uses haiku poems, and a shy girl who wears a mask and only does online videos.","
    Director:
Kyohei Ishiguro
|
    Stars:
Somegorô Ichikawa,
Hana Sugisaki,
Kimberley Wong,
Victoria Grace
",941,87.0,
4038,(Un)Well,(2020– ),"
Documentary            ",6.4,"
This docu-series takes a deep dive into the lucrative wellness industry, which touts health and healing. But do these wellness trends live up to their promises?","

    Star:
Jennifer Julian
",901,,
7343, F Is for Family,(2015– ),"
Animation, Comedy, Drama            ",8.3,"
A string of good luck lifts the mood at the Murphy house. But a family outing to the fourth-grade play unleashes a fresh wave of chaos.","
    Directors:
Sylvain Lavoie,
Rich Wilkie
|
    Stars:
Bill Burr,
Laura Dern,
Justin Long,
Debi Derryberry
",311,28.0,
4024,Nailed It! Holiday!,(2018– ),"
Reality-TV            ",7.7,"
Novice chefs compete in a holiday-themed cooking challenges to earn a $10,000 prize.","

    Stars:
Nicole Byer,
Jacques Torres,
Charity George,
Jason Mantzoukas
",941,31.0,
7284, 3Below: Tales of Arcadia,(2018–2019),"
Animation, Action, Adventure            ",7.5,"
With General Morando's invasion of Earth imminent, Krel tries to stop the fleet's advance with unwitting help from the kids of Arcadia.","
    Director:
Elaine Bogan
|
    Stars:
Tatiana Maslany,
Diego Luna,
Nick Offerman,
Glenn Close
",136,22.0,
6215,Lost Bullet Sequel,,"
Action            ",,"
Add a Plot
","
    Director:
Guillaume Pierret
",,,
7783, Virgin River,(2019– ),"
Drama, Romance            ",7.7,"
Jack asks Mel for help when Charmaine experiences a complication in her pregnancy. Hope insists that Doc keep their relationship a secret.","
    Director:
Andy Mikita
|
    Stars:
Alexandra Breckenridge,
Martin Henderson,
Colin Lawrence,
Benjamin Hollingsworth
",400,45.0,
3721,Yashiknamnyeo,(2020),"
Comedy, Drama, Romance            ",7.0,"
The story of Park Jin Sung who owns a late-night snack restaurant.","

    Stars:
Il-Woo Jung,
Ji-young Kang,
Hak-joo Lee,
Yang Dae-Hyeok
",67,65.0,
3831,Inside the Real Narcos,(2018– ),"
Documentary, Crime            ",7.5,"
As the name suggests, a former special agent delves into the lives of the real narcos performing the drug trade in Mexico, Colombia and Peru","

    Star:
Jason Fox
",659,45.0,
1186,Cowboy Bebop,(2021– ),"
Action, Adventure, Crime            ",,"
A ragtag crew of bounty hunters chases down the galaxy's most dangerous criminals. They'll save the world - for the right price.","

    Stars:
John Cho,
Alex Hassell,
Daniella Pineda,
Elena Satine
",,,
1425,Home Team,,"
Comedy, Sport            ",,"
The story about New Orleans Saints head coach Sean Payton coaching his son's 6th grade football team, when Payton was suspended for the entire 2012 season as a result of his role in the Saints' Bountygate scandal","
    Directors:
Charles Francis Kinnane,
Daniel Kinnane
|
    Stars:
Taylor Lautner,
Jackie Sandler,
Kevin James,
Rob Schneider
",,,
394,Wet Hot American Summer: Ten Years Later,(2017),"
Comedy            ",6.9,"
The campers and counselors of Camp Firewood meet ten years after their last day at camp.","

    Stars:
Nina Hellman,
Marguerite Moreau,
Zak Orth,
Michael Showalter
","7,784",216.0,
8460, Clickbait,(2021),"
Crime, Drama, Mystery            ",,"
Add a Plot
","

    Stars:
Hannah Brooke,
Stacey-Lea Clark,
Jessica Collins,
Camaron Engels
",,,
99,Gossip Girl,(2007–2012),"
Drama, Romance            ",7.4,"
Privileged teens living on the Upper East Side of New York can hide no secret from the ruthless blogger who is always watching.","

    Stars:
Blake Lively,
Leighton Meester,
Penn Badgley,
Ed Westwick
","159,666",42.0,
8033, La casa de papel,(2017–2021),"
Action, Crime, Mystery            ",7.4,"
In the past, Berlin predicts that Gandía will cause problems for the operation. Sierra's interrogation of Lisboa leads to a personal revelation.","
    Director:
Jesús Colmenar
|
    Stars:
Úrsula Corberó,
Álvaro Morte,
Itziar Ituño,
Pedro Alonso
","5,289",53.0,
5736,Free Food for Millionaires,,"
Drama            ",,"
Casey Han, a strong-willed, Queens-bred daughter of Korean immigrants who is addicted to a glamorous Manhattan lifestyle she cannot afford.","
",,,
7111, Supergirl,(2015–2021),"
Action, Adventure, Drama            ",7.1,"
Alex uses a pair of Obsidian contact lenses to visit a virtual National City where she takes on a whole new persona. Meanwhile, Kelly helps William investigate Lex. Kara deals with difficult news.","
    Director:
Tawnia McKiernan
|
    Stars:
Melissa Benoist,
Chyler Leigh,
Katie McGrath,
Jesse Rath
",936,42.0,
7954, Kevin Hart: Don't F**k This Up,(2019– ),"
Documentary            ",6.4,"
Add a Plot
","

    Star:
Kevin Hart
",91,,
5348,Jal,(2013),"
Drama            ",6.7,"
A gifted young man from a drought-stricken village helps a group of ecologists find water for migrating flamingoes.","
    Director:
Girish Malik
|
    Stars:
Purab Kohli,
Tannishtha Chatterjee,
Kirti Kulhari,
Mukul Dev
",464,126.0,
7144, Grand Army,(2020),"
Drama            ",7.3,"
A bombing blocks away sends Grand Army High School into lockdown, building pressure that spills over at the ""party of the century"" that night.","
    Director:
So Yong Kim
|
    Stars:
Odessa A’zion,
Odley Jean,
Amir Bageria,
Maliq Johnson
",145,51.0,
1880,Dragon's Dogma,(2020– ),"
Animation, Action, Adventure            ",6.3,"
Ethan sets out to vanquish the Dragon that took his heart, but with every demon he battles, he loses more of his humanity.","

    Stars:
Greg Chun,
Erica Mendez,
David Lodge,
Cristina Valenzuela
","2,776",,
9472, The Lincoln Lawyer,,"
Crime, Drama, Mystery            ",,"
Add a Plot
","

    Stars:
Carlos Bernard,
Christopher Gorham,
Lamont Thompson,
Krista Warner
",,,
1330,La nuée,(2020),"
Drama, Fantasy, Horror            ",6.5,"
To save her farm from bankruptcy, a single mother begins a business of breeding edible grasshoppers. Soon she develops a strange, obsessive relationship with them.","
    Director:
Just Philippot
|
    Stars:
Suliane Brahim,
Sofian Khammes,
Marie Narbonne,
Raphael Romand
",338,101.0,
7228, Space Force,(2020– ),"
Comedy            ",7.4,"
With his beloved satellite severely hobbled, General Naird must decide between a well-reasoned scientific solution and a chimp-led rescue operation.","
    Director:
Tom Marshall
|
    Stars:
Steve Carell,
John Malkovich,
Ben Schwartz,
Diana Silvers
","2,314",32.0,
5901,"Hello, Universe",,"
Family            ",,"
When a bully's antics land a timid boy in the bottom of a well, his self-proclaimed psychic friend and unknowing crush team up to find him.","
",,,
4777,Luck,(I) (2009),"
Action, Adventure, Drama            ",4.9,"
An underworld kingpin recruits people endowed with 'Luck' from across the globe to take part in a series of challenges designed to test their 'Luck' factor, as gamblers around the world bet on them.","
    Director:
Soham Shah
|
    Stars:
Mithun Chakraborty,
Sanjay Dutt,
Imran Khan,
Ravi Kishan
","2,558",141.0,
1027,Myth & Mogul: John DeLorean,(2021– ),"
Documentary, Biography, Crime            ",7.0,"
In the automotive world, John DeLorean rose from engineer to executive to icon. But under the hood of his self-created legend lies darkness and deceit.","
",213,,
3408,Johan Falk: Spelets regler,(2012 Video),"
Action, Crime, Thriller            ",6.6,"
It has been two years since John Falk and Frank Wagner broke their cooperation and Frank stopped working undercover for the police. Frank has just had: Re-opening of his bar when his former...                See full summary »
","
    Director:
Charlotte Brändström
|
    Stars:
Jakob Eklund,
Joel Kinnaman,
Mikael Tornving,
Ruth Vega Fernandez
","2,409",96.0,
3414,Alma Matters - Inside the IIT Dream,(2021),"
Documentary            ",8.5,"
In a ""nation of middle-class"" the IIT dream involves clearing the world's toughest public exam for guaranteed lifelong success. Life is not an exam though. It's a hustle, one that nobody trains them for. The result? Eternal tumult.","

    Stars:
Shubham Agarwal,
Kevin Banker,
Lokesh Deshmukh,
Mukul Sankule
","2,107",150.0,
6239,Byron Baes,,,,"
Exploring social media star culture in a place full of entrepreneurialism, lifestyle and health practices.","
",,,
8065, Blood & Water,(2020– ),"
Drama, Mystery            ",7.5,"
Puleng combines secrecy and strategy as she continues her quest for answers, and a special project leads to a closer bond with Fiks and her classmates.","
    Director:
Nosipho Dumisa
|
    Stars:
Ama Qamata,
Khosi Ngema,
Gail Mabalane,
Thabang Molaba
",68,44.0,
703,Generazione 56K,(2021– ),"
Comedy, Drama, Romance            ",7.4,"
Told from two points of view, a couple begins dating during the era of the 56K modem and navigates their relationship over the next two decades.","

    Stars:
Cristina Cappelli,
Azzurra Iacone,
Angelo Spagnoletti,
Alfredo Cerrone
","1,200",30.0,
2688,The Minimalists: Less Is Now,(2021),"
Documentary            ",5.9,"
The Minimalists have reworked this phrase to create a sense of urgency for today’s consumer culture: now is the time for less.","
    Director:
Matt D'Avella
|
    Stars:
Joshua Fields Millburn,
Ryan Nicodemus,
Dave Ramsey,
Denaye Barahona
","3,415",53.0,
7243, The Sandman,(2021– ),"
Action, Adventure, Drama            ",,"
Add a Plot
","
    Director:
Andrés Baiz
|
    Stars:
Jenna Coleman,
David Thewlis,
Patton Oswalt,
Kirby Howell-Baptiste
",,,
7599, Brews Brothers,(2020– ),"
Comedy            ",7.0,"
Add a Plot
","
    Director:
Robert Cohen
|
    Stars:
Mike Castle,
Alan Aisenberg,
Carmen Flood,
Marques Ray
",54,,
4135,Dolphin Kick,(2019),"
Adventure            ",4.4,"
On a tropical island vacation, a young boy's friendship with a playful and friendly dolphin helps him find the courage to get back in the water after the sudden loss of his mother.","
    Director:
Philip Marlatt
|
    Stars:
Axle McCoy,
Tyler Jade Nixon,
Travis McCoy,
DeVaughn Gow
",294,89.0,
4244,Not a Game,(I) (2020),"
Documentary            ",5.6,"
An honest and down to earth look at our relationship with video games, both from the gamers and their parents.","
    Director:
Jose Gomez
|
    Stars:
Arkano,
Richard Bartle,
Danyan Cat,
David Cánovas Martínez
",439,97.0,
1539,Alex Strangelove,(2018),"
Comedy, Drama, Romance            ",6.3,"
Alex, high school class president, nerd and a straight A student, has been dating Claire a long time. They decide to sleep together but then he meets a gay guy and he's confused.","
    Director:
Craig Johnson
|
    Stars:
Michael Abela,
Brendan Archer,
Joshua Barragan,
Kai Wes
","15,972",99.0,
2280,No te puedes esconder,(2019– ),"
Action, Crime            ",6.5,"
A nurse and her daughter flee her husband's drug-trafficking past in Mexico and assume new identities in Spain, but still face danger in Madrid.","

    Stars:
Blanca Soto,
Eduardo Noriega,
Iván Sánchez,
Maribel Verdú
",918,44.0,
929,Bimilui Soop,(2017– ),"
Crime, Drama, Mystery            ",8.6,"
With the help of a gutsy female detective, a prosecutor who has almost lost the ability to feel emotions tackles a strange murder case amid political corruption.","

    Stars:
Cho Seung-woo,
Bae Doona,
Lee Joon-hyuk,
Jeon Bae-soo
","6,339",60.0,
648,The White Tiger,(2021),"
Crime, Drama            ",7.1,"
An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.","
    Director:
Ramin Bahrani
|
    Stars:
Adarsh Gourav,
Rajkummar Rao,
Priyanka Chopra Jonas,
Vedant Sinha
","51,960",125.0,
5670,The Heart of a Woman,(2017),"
Short, Biography, Drama            ",,"
Three individuals wrestle with the decision to work in the sex industry in order to survive. They struggle physically, emotionally and spiritually to find legitimacy in a morally corrupt world that takes no prisoners.","
    Director:
Keith Holland
|
    Stars:
Angelica Ross,
Rachel Sterling,
Isis King,
Justin Berti
",,30.0,
999,Tenkû no shiro Rapyuta,(1986),"
Animation, Adventure, Drama            ",8.0,"
A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.","
    Director:
Hayao Miyazaki
|
    Stars:
Mayumi Tanaka,
Keiko Yokozawa,
Kotoe Hatsui,
Minori Terada
","155,408",125.0,
1657,Watership Down,(2018),"
Animation, Action, Adventure            ",7.2,"
Fleeing their doomed warren, a colony of rabbits struggle to find and defend a new home.","

    Stars:
James McAvoy,
Nicholas Hoult,
John Boyega,
Ben Kingsley
","5,587",204.0,
7095, I Am Not Okay with This,(2020),"
Comedy, Drama, Fantasy            ",8.0,"
During a stint in detention, Brad offers Syd a truce, and an incident in the library leads to a high-stakes mission.","
    Director:
Jonathan Entwistle
|
    Stars:
Sophia Lillis,
Wyatt Oleff,
Sofia Bryant,
Kathleen Rose Perkins
","1,483",23.0,
8104, Johnny Test,(2005– ),"
Animation, Action, Adventure            ",5.7,"
Bumper is on a bender at school and kids are getting their butts kicked. Susan & Mary have a date with Gil.","
    Director:
Larry Jacobs
|
    Stars:
James Arnold Taylor,
Louis Chirillo,
Maryke Hendrikse,
Ashleigh Ball
",21,23.0,
1896,The Witcher: Blood Origin,,"
Action, Adventure, Fantasy            ",,"
Prequel to the Netflix series 'The Witcher', set in an elven world 1,200 years before the show, centering on the origins of the very first Witcher.","

    Stars:
Sophia Brown,
Laurence O'Fuarain,
Michelle Yeoh,
Jon Prophet
",,,
4161,Bangkok Love Stories: Innocence,(2018–2019),"
Romance            ",6.8,"
From a teenage parkour enthusiast to a bawdy widow, an eclectic group of characters find romance in Bangkok's glittering Silom district.","

    Stars:
Narupornkamol Chaisang,
Tosatid Darnkhuntod,
Max Nattapol Diloknawarit,
Pattaratida Patcharaveerapong
",166,45.0,
3820,CM101MMXI Fundamentals,(2013),"
Documentary, Comedy            ",9.2,"
The funny little details of everyday life; the simple things that makes us laugh. An unforgettable performance from Cem Yilmaz. Yilmaz captures the audience with his hilarious stories about...                See full summary »
","
    Director:
Murat Dündar
|
    Star:
Cem Yilmaz
","44,464",139.0,
1101,Otherhood,(2019),"
Comedy            ",6.1,"
A grounded, soulful, celebratory comedy about three mothers and their adult sons. The film explores the stage after motherhood, Otherhood, when you have to redefine your relationship with your children, friends, spouse, and most importantly, yourself.","
    Director:
Cindy Chupack
|
    Stars:
Angela Bassett,
Patricia Arquette,
Felicity Huffman,
Jake Hoffman
","10,213",100.0,
7382, Russian Doll,(2019– ),"
Adventure, Comedy, Drama            ",,"
Add a Plot
","

    Stars:
Annie Murphy,
Sharlto Copley,
Stephen Sherman
",,,
7534, Toy Boy,(2019),"
Crime, Drama, Thriller            ",7.6,"
After he and Triana fail to capture Philip, Hugo continues investigating the case and discovers that his son, Andrea, was violated in the past. But when Philip is murdered, Hugo finds himself once again as the main suspect.","
    Director:
Javier Quintas
|
    Stars:
Jesús Mosquera,
Cristina Castaño,
María Pedraza,
José de la Torre
",136,,
