,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
813,The War of the Worlds,(2019),"
Drama, Sci-Fi            ",5.1,"
In London during the Edwardian era, George and Amy's attempt to start a life together is interrupted by a Martian invasion of Earth.","

    Stars:
Eleanor Tomlinson,
Rafe Spall,
Robert Carlyle,
Rupert Graves
","8,131",48.0,
5493,Endless Night,(2022– ),"
Fantasy            ",,"
Add a Plot
","

    Stars:
Hanane El Yousfi,
Chine Thybaud,
Théo Augier
",,,
4062,Dügün Dernek 2: Sünnet,(2015),"
Comedy            ",6.3,"
The adventures of the box office sensation, Dügün Dernek (Unconventional Wedding) are all set to continue in Dügün Dernek 2: Sünnet (Unconventional Circumcision). After seeing his son ...                See full summary »
","
    Director:
Selçuk Aydemir
|
    Stars:
Ahmet Kural,
Murat Cemcir,
Rasim Öztekin,
Devrim Yakut
","9,757",112.0,
5568,Ladies Up,(2020– ),"
Comedy            ",4.3,"
Rising India-based comics Prashasti Singh, Kaneez Surka, Supriya Joshi and Niveditha Prakasam bring no-holds-barred humor to this stand-up series.","

    Stars:
Supriya Joshi,
Niveditha Prakasam,
Prashasti Singh,
Kaneez Surka
",205,,
2345,El Camino Christmas,(2017),"
Comedy, Crime, Western            ",5.7,"
Eric comes to El Camino looking for his unknown dad. He's harassed, hit and jailed by a drunk local cop, who later shoots at a liquor mart with Eric +4 inside. The sheriff and deputy then shoot up the place, answering each other's fire.","
    Director:
David E. Talbert
|
    Stars:
Dax Shepard,
Kurtwood Smith,
Luke Grimes,
Emilio Rivera
","7,695",89.0,
3024,Sparta,(2018),"
Drama, Thriller            ",6.6,"
Without the right to make a mistake. Without the right to rematch","
    Director:
Egor Baranov
|
    Stars:
Marina Kaletskaya,
Yuliya Marchenko,
Alexander Petrov,
Artyom Tkachenko
",173,53.0,
2917,The Woman in the House,,"
Comedy, Drama, Mystery            ",,"
When a handsome neighbor moves in across the street, Anna a heartbroken, for whom, every day is the same, starts to see a light at the end of the tunnel. That is until she witnesses a gruesome murder - Or did she?","

    Stars:
Appy Pratt,
Kristen Bell,
Tom Riley,
Rachel Ramras
",,,
7236, Space Force,(2020– ),"
Comedy            ",7.2,"
Under pressure to retaliate against China, General Naird wrestles with his conscience. Dr. Mallory makes an ominous threat, and Erin goes rogue.","
    Director:
Daina Reid
|
    Stars:
Steve Carell,
John Malkovich,
Ben Schwartz,
Diana Silvers
","1,489",36.0,
940,Mudbound,(2017),"
Drama, War            ",7.4,"
Two men return home from World War II to work on a farm in rural Mississippi, where they struggle to deal with racism and adjusting to life after war.","
    Director:
Dee Rees
|
    Stars:
Jason Mitchell,
Carey Mulligan,
Jason Clarke,
Mary J. Blige
","45,231",134.0,
6624, Dexter,(2006–2013),"
Crime, Drama, Mystery            ",9.3,"
The Ice Truck Killer kidnaps someone close to Dexter, forcing him into a trap that will forever change his life, while Doakes begins to harbor suspicions about Dexter's odd behavior.","
    Director:
Keith Gordon
|
    Stars:
Michael C. Hall,
Julie Benz,
Jennifer Carpenter,
Erik King
","5,369",54.0,
3352,John Mulaney: Kid Gorgeous at Radio City,(2018 TV Special),"
Comedy            ",8.0,"
John Mulaney relays his childhood and Saturday Night Live (1975), eviscerates the value of college, and laments getting older in this comedy special. Other topics include the church, his family, President Trump and pedophiles abducting kids.","
    Director:
Alex Timbers
|
    Stars:
John Mulaney,
Jon Brion,
Carole Shelley
","6,989",65.0,
8016, Unsolved Mysteries,(2020– ),"
Documentary, Crime, Mystery            ",7.7,"
A young mother disappears after revealing to members of her family what really happened to her long-missing step-father.","
    Director:
Clay Jeter
|
    Stars:
Brandi Petersen,
Robin Shoemake,
Rick Letchworth,
Josh Delmain
",841,49.0,
796,Still Game,(2002–2019),"
Comedy            ",8.8,"
Cult Scottish comedy about the lives of two OAP's Jack and Victor and their views on how it used to be in the old days and how bad it is now in the fictional area of Craiglang, Glasgow.","

    Stars:
Ford Kiernan,
Greg Hemphill,
Paul Riley,
Gavin Mitchell
","6,624",30.0,
7063, Final Space,(2018– ),"
Animation, Action, Adventure            ",8.0,"
Nightfall attempts to bring the past back to life, leaving the crew powerless against a pack of evil KVNs.","
    Director:
Ben Bjelajac
|
    Stars:
Fred Armisen,
Ashly Burch,
Ron Funches,
Tom Kenny
",648,21.0,
4381,Missing 9,(2017),"
Adventure, Mystery            ",7.0,"
People from Legend Entertainment fly on a private plane to a concert. The 9 people consists of entertainers and staff members. The plane then becomes involved in a mysterious crash. The 9 ...                See full summary »
","

    Stars:
Jin-hee Baek,
Jung Kyung-ho,
Choi Tae-Joon,
Oh Jeong-Se
",336,,
7006, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
After giving the newcomers a warm welcome to her mine, Rebeca reveals her dark side. Inés overhears Sol blaming herself for Manolo's injury.","

    Stars:
Emmanuel Esparza,
Essined Aponte,
Manuel Navarro,
Álvaro Benet
",,,
525,Monty Python and the Holy Grail,(1975),"
Adventure, Comedy, Fantasy            ",8.2,"
King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.","
    Directors:
Terry Gilliam,
Terry Jones
|
    Stars:
Graham Chapman,
John Cleese,
Eric Idle,
Terry Gilliam
","513,289",91.0,$1.23M
9029, Maid,(2021– ),"
Comedy, Drama            ",,"
Add a Plot
","
    Director:
John Wells
|
    Stars:
Margaret Qualley,
Nick Robinson,
Billy Burke,
Andie MacDowell
",,,
7522, Power Rangers Beast Morphers,(2019–2020),"
Action, Adventure, Drama            ",8.9,"
Evox and his minions hatch the ultimate plan to take over the Morphin Grid.","
    Director:
Simon Bennett
|
    Stars:
Rorrie D. Travis,
Jasmeet Baduwalia,
Jacqueline Scislowski,
Abraham Rodriguez
",28,,
6745, Warrior Nun,(2020– ),"
Action, Drama, Fantasy            ",7.4,"
Ava takes her first steps toward understanding the halo's power, but a baptism by fire at the hands of the Order leaves her feeling burned.","
    Director:
Agnieszka Smoczynska
|
    Stars:
Alba Baptista,
Toya Turner,
Thekla Reuten,
Lorena Andrea
",815,46.0,
8965, Vikings: Valhalla,,"
Action, Adventure, Drama            ",,"
Add a Plot
","
    Director:
Steve Saint Leger
|
    Stars:
Laura Berlin,
Sam Corlett,
Louis Davison,
Gavin Drea
",,,
3081,Tomorrow Is Forever,(1946),"
Drama, Romance, War            ",7.4,"
An American World War I soldier, whose disfigured face is reconstructed by Austrian plastic surgeons, returns home after twenty years, but no one recognizes him, his widow is married to another man, and his son is a grown young man.","
    Director:
Irving Pichel
|
    Stars:
Claudette Colbert,
Orson Welles,
George Brent,
Lucile Watson
","2,456",104.0,$3.25M
2063,Marseille,(2016–2018),"
Drama            ",6.9,"
A tale of power, corruption and redemption set against the rich backdrop of the French port city of Marseille.","

    Stars:
Karen Strassman,
Anne Yatco,
Gérard Depardieu,
Benoît Magimel
","4,830",41.0,
5047,Agent King,,"
Animation, Action, Comedy            ",,"
Elvis trades in his jumpsuit for a jetpack when he joins a secret government spy program to help battle the dark forces that threaten the country.","
",,,
5776,Jim Norton: Mouthful of Shame,(2017 TV Special),"
Comedy            ",6.8,"
In this unrestricted jaunt, comic Jim Norton offers a personal perspective on romance, desire, and sexual proclivities.","
    Director:
Shannon Hartman
|
    Stars:
Jim Norton,
Louis C.K.,
Robert De Niro,
Ricky Gervais
","1,263",61.0,
151,The Good Wife,(2009–2016),"
Crime, Drama, Mystery            ",8.3,"
Alicia Florrick (Julianna Margulies) has been a good wife to her husband, a former state's attorney. After a very humiliating sex and corruption scandal, he is behind bars. She must now provide for her family and returns to work as a litigator in a law firm.","

    Stars:
Julianna Margulies,
Chris Noth,
Josh Charles,
Matt Czuchry
","70,021",43.0,
6851, Dare Me,(2019–2020),"
Crime, Mystery, Thriller            ",7.2,"
A small-town cheerleading squad is rocked by disturbing events when a new coach arrives.","
    Director:
Steph Green
|
    Stars:
Willa Fitzgerald,
Herizen F. Guardiola,
Marlo Kelly,
Rob Heaps
",268,52.0,
5346,Rezeta,(2012),"
Comedy, Drama, Romance            ",5.7,"
Rezeta tells the story of a jet-setting model who leads a freewheeling and spontaneous life in Mexico City that starts to change when she falls in love with an unexpected young artist","
    Director:
Fernando Frias
|
    Stars:
Rezeta Veliu,
Roger Mendoza,
Emiliano Becerril,
Sebastian Cordova
",508,85.0,
1898,Life's Too Short,(2011–2013),"
Comedy            ",7.5,"
The show centers on Warwick Davis in his day-to-day life, complete with the frustrations he faces.","

    Stars:
Warwick Davis,
Ricky Gervais,
Stephen Merchant,
Rosamund Hanson
","14,912",30.0,
6732, The Order,(2019–2020),"
Drama, Fantasy, Horror            ",7.7,"
Amid a standoff with the Prometheans, Alyssa goes into withdrawal. Meanwhile, Randall, Hamish and Gabrielle track Professor Foley.","
    Director:
Marita Grabiak
|
    Stars:
Jake Manley,
Sarah Grey,
Louriza Tronco,
Adam DiMarco
",311,46.0,
4596,Monty Python: The Meaning of Live,(2014 TV Movie),"
Documentary            ",7.6,"
Uniquely intimate documentary following the stars of Monty Python as they reunite for a final time to stage a marathon ten shows of Monty Python Live (mostly) - One Down Five to Go at The O2, London in July 2014.","
    Directors:
Roger Graef,
James Rogan
|
    Stars:
Eric Idle,
Terry Gilliam,
John Cleese,
Michael Palin
",544,90.0,
6190,Most Likely To,,"
Comedy, Romance            ",,"
The film will follow high school seniors who hack their yearbook to change their senior superlatives, only to wake up 20 years in the future and living out their chosen destinies.","
",,,
3637,House of Bodies,(2013),"
Crime, Drama, Thriller            ",4.6,"
A detective works to solve a case involving a young deaf boy and a web site that's run out of a home that once belonged to a serial killer.","
    Director:
Alex Merkin
|
    Stars:
Terrence Howard,
Peter Fonda,
George Katt,
Alexz Johnson
","2,535",79.0,
4461,Hilarity for Charity,(2018 TV Special),"
Comedy            ",5.0,"
Seth Rogen hosts an evening of comedy to raise awareness for Alzheimer's disease.","
    Director:
Ryan Polito
|
    Stars:
Benji Allonbe,
Ike Barinholtz,
Sacha Baron Cohen,
Lakecia Benjamin
","2,247",70.0,
2809,Nadie Sabe Que Estoy Aquí,(2020),"
Drama, Music            ",6.5,"
Memo lives on a remote Chilean sheep farm, hiding a beautiful singing voice from the outside world. A recluse with a glittery flair, he can't stop dwelling on the past, but what will happen once someone finally listens?","
    Director:
Gaspar Antillo
|
    Stars:
Jorge Garcia,
Lukas Vergara,
Millaray Lobos,
Luis Gnecco
","3,639",91.0,
9371, Gojira shingyura pointo,(2021– ),"
Animation, Action, Adventure            ",7.3,"
Mei learns of a large explosion triggered by Ashihara's calculator long ago. Kanoko gives Matsubara the Orthogonal Diagonalizer to use against Godzilla.","
    Directors:
Nao Miyoshi,
Noriyuki Nomata,
Takuma Suzuki
|
    Star:
Cristina Valenzuela
",50,24.0,
9915, Girl From Nowhere,(2018– ),"
Crime, Drama, Fantasy            ",7.8,"
Nanai is a popular boy in school with a bad habit of getting girls pregnant, so Nanno decides to give him a taste of his own medicine.","
    Director:
Pairach Khumwan
|
    Stars:
Chicha Amatayakul,
Bekah Jung,
Yuuki Luna,
Tris Ren
",183,,
7881, Disenchantment,(2018– ),"
Animation, Action, Adventure            ",,"
Add a Plot
","
",,,
3238,Dukhtar,(2014),"
Drama, Thriller            ",7.0,"
In the mountains of Pakistan, a mother and her ten-year-old daughter flee their home on the eve of the girl's marriage to a tribal leader. A deadly hunt for them begins.","
    Director:
Afia Nathaniel
|
    Stars:
Samiya Mumtaz,
Mohib Mirza,
Saleha Aref,
Asif Khan
","2,324",93.0,
8551, Ghost in the Shell SAC_2045,(2020– ),"
Animation, Action, Crime            ",7.1,"
While researching the team's disappearance and John Smith, Togusa takes a calculated risk. The GHOST members question the true nature of their mission.","
    Directors:
Shinji Aramaki,
Kenji Kamiyama
|
    Stars:
Steve Blum,
Richard Epcar,
Melissa Fahn,
Crispin Freeman
",82,25.0,
2516,Yeowoogakshibyeol,(2018– ),"
Drama, Romance            ",7.1,"
Two people overcome ups and downs in their lives to find true romance and make dreams come true at Incheon International Airport.","

    Stars:
Lee Jehoon,
Chae Soo-bin,
Dong-geon Lee,
Kim Ji-Soo
",617,35.0,
7237, The Sandman,(2021– ),"
Action, Adventure, Drama            ",,"
Add a Plot
","
    Director:
Mike Barker
|
    Stars:
Jenna Coleman,
David Thewlis,
Patton Oswalt,
Kirby Howell-Baptiste
",,,
6309,Dropped,(2006 TV Movie),"
Documentary, Biography, Music            ",6.8,"
Add a Plot
","
    Directors:
Farah Khalid,
Rosser Goodman
|
    Stars:
Bush Tetras,
Emmanuel Coquia,
Eric Cubiche,
DJ Curse
",14,65.0,
1653,Murder Mountain,(2018),"
Documentary, Crime            ",6.9,"
What happens when California dreaming becomes a nightmare? When people head to Humboldt County, California in search of quick riches in the form of marijuana.","

    Stars:
Billy Honsal,
Braden Brawner,
Mike Downey,
John Gordon
","2,771",43.0,
5778,Uncoupled,,"
Comedy, Thriller            ",,"
The script penned by Fox, is a comedic thriller about a married couple, on the eve of their divorce, who are wrongly accused of murder - and instead of splitting up, go on the run together,...                See full summary »
","
",,,
3479,Touchy Feely,(2013),"
Comedy, Drama            ",5.3,"
A massage therapist is unable to do her job when stricken with a mysterious and sudden aversion to bodily contact. Meanwhile, her uptight brother's floundering dental practice receives new life when clients seek out his healing touch.","
    Director:
Lynn Shelton
|
    Stars:
Rosemarie DeWitt,
Elliot Page,
Josh Pais,
Scoot McNairy
","3,615",88.0,$0.04M
5120,Move,(2020– ),"
Documentary            ",7.6,"
Discover the brilliant dancers and choreographers who are shaping the art of movement around the world in this documentary series.","
",91,,
1287,Take Me,(2017),"
Comedy, Crime, Mystery            ",6.1,"
Ray is a fledgling entrepreneur who specializes in high-end simulated abductions. He jumps at the chance when a mysterious client contracts him for a weekend kidnapping with a handsome ...                See full summary »
","
    Director:
Pat Healy
|
    Stars:
Pat Healy,
Taylor Schilling,
Alycia Delmore,
Jim O'Heir
","5,088",83.0,$0.00M
8934, Glitch Techs,(2020– ),"
Animation, Action, Adventure            ",7.5,"
While gathered together to play a deduction game, the Glitch Techs begin to wonder if there's a glitch pretending to be human among them.","
    Director:
Hyun Joo Song
|
    Stars:
Dee Bradley Baker,
Ashly Burch,
Adam Croasdell,
Zehra Fazal
",42,,
1419,Avatar: The Last Airbender,,"
Action, Adventure, Fantasy            ",,"
Live-action adaptation of the animated series centering on the adventures of Aang and his friends, who fight to save the world by defeating the Fire-Nation","
",,,
